,smiles,distance,count,frequency,mol,Class,qed,logP,SAS,result,rings,weight,csp3,hallkier,laputeASA,alicarbo,alihetero,alirings,amidebonds,arocarbo,arohetero,arorings,stereocenter,bridgehead,hba,hbd,rotatable,kinase inhibition likeliness
0,Cc1ccc(C(=O)Nc2ccoc2)cc1Nc1ncnc2c1cnn2-c1ccccc1,6.213655611257875,2,0.038461538461538464,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAZKUlEQVR4nO2deViUxxnA311guWQFAgoCgkejQUUDJlBB8U6swRw+2FhpNMagCYGgrW5tvYI23ZgEMbFJkEbFqxHigbVBNB5INHKIogKGS27pqoCi3O7bPwY2BGH99hiuvL/HJw9Zv5lvVn47M98778yKEBEIQt+Iu7sBRN+ExCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcECxWRgaEh0NiIs/GEH0HYWIVFcGOHfDOO5CaCmfOQF4eVFYCIue2Eb0YEQrxIzYWrK1h2jQoK4Nt20Aub3nd2hqsrMDaesHgwUojI2traysrK/bfWbNm2dnZcW060ZMxFHSVgwNkZwMAFBaCjQ0MGwZVVVBZ2fInP//w9et1dXVtS6xatWrJkiW/+c1vOLSZ6AUI67EaGiAiApqaoL4e1q4FY2MAAMQWvaqqEiorKysrq6qq2H+PHTuWk5OzefPmlStX8n4DRA8FhbBgAf72t5ieLuhixH379gHA7NmzBV5P9D0E9Fh374KjIzQ2QkEBODuruVCpVO7evfvixYtr1651dHS0sLCorKw0NBQ22hKP0dAAYjEYGUFtLZiZdXdrNOXJ7n3yCQLgSy8J8dTZ2RkAMjIynn76aQBISUnRUfxfM19+ie+9h4gYGtrdTdEcAeGGr78GAFi6VIimkydPBoCzZ8+qftDS9183Dx5AQgIolWBqChcudHdrtOJJ49SZM5CdDY6OMGuWkOp8fX2jo6MTExPnzp27ffv2xMREmr8LpLYWLlyAH36A8+chKQkaGuAvf4G33oJPPgFTU/3f7tGjRwqFYuPGjSxCpAoVqX4w1fGu6ju0hBUr6oYPxw8+ENgBFhQUAIC1tXVpaSkAWFhYNDU16dyt9lkePHiQkJCwevXqqVP9jI0RoOWPoSF6eeGKFZiTg6mp6Omp/1vL5fJhw4apEcPExGTQoEGjR4+eOHHiyy+/HBsbq1QqhdevbvKuUCicnJyUSmV5YaGtg4NAU11cXIqKijIyMvz9/XNyclJSUp577jlNVO/7KBSKiIiIxMTElJSU5uZm9qKr60NTUzNvb/DxgSlTwMYGbt8GqRSMjWHPHti7F44c0VvXlZ2d7e7u3tDQEBQUZGdnx+JEqoAR+6FdYNLd3X3MmDG7du0Seg/1UgPAK6+8otFHYeHChQCwdevWwMBAANi8ebNGxfs8jY2NW7ZsEYlEAGBoaOjl5SWTyeLj46uqatPSUC7H6dPR0hJra1uuf/QIx45FAFy9Wj8NaGpqYh/1d955BxHv3r27Zs2a8PDwXbt2xcXFJSUlZWZmlpeXV1VVlZaWXrt2LTExMSoqysjIyMDA4KeffhJ4l07FUiqVLG4eHx+vUbt37NgBAK+99hpFszqkvLwcAKRSaXx8fFVVVVpamlwunz59uo/PR6qhUCzG5OSfi6SkoIEBGhrilSt6aMAHH3wAAC4uLvfv30fEK1eudNbpmJubOzo6lpeXI+KSJUsAYPHixQLv0qlYCQkJADB48ODm5mZELC4uFlhju2mWVCplNRCM69evA8CoUaOw9bfFsLYe6uGBy5djXBxWVrYv9e67CICenvjokU53v3LlikQiEYvFZ86cYa+UlJSEhYWFhoYuXLjQz8/P29vb1dXVzs5OIpGwhtXU1CBifn6+oaGhkZFRQUGBkBt1Kta8efMAYP369Yi4Y8cOExOTvXv3Cmw9RbPUcO7cOQDw8fFBxL179z777LPLly+Pi4urfNymNty7hw4OCIBffaX9rZuamjw8PAAgJCREyPUPHjxo26G88cYbALBs2TIhZTsVKzk52dTU1NXVtbCw8L333gMAkUgUFhYm5NEgPDz8o48+Kisro2nW4xw5cgQA5syZo2nBmBgEwP79saxMy1uvWbMGAIYOHco6IU3Jzc01MDCQSCRFRUVPvLhTsXJyclh/Y29vn5ycHBkZyRZn/P39a1UTS7U0NjbOnz/fyMjIyspKJpMJH0z7Njt37gSARYsWaVHWzw8BcP58be6bnp5uZGQkFosTExO1KY+IiK+//rrADk/dU2FlZeW0adMAwNjYeM+ePcePH+/fvz8AeHp63rp1S329Fy5cGDNmDAAYGBiwoVoikfj7+3///fcahUP6Hp9++ikArFixQouyhYVobo5mZiigy/gF9fX17Nfx5z//WYv7qsjMzBSLxSYmJmVP6jafECBtamoKDg5m46BMJsvOzmbdmIODQ1paWodFqqurQ0JCmE9Dhw6Nj48/fvz4q6++qlqNnjBhyscf4+3bWr633g4bjzZu3Khd8cOHcfNmzM1FRDxwQGgpmUwGACNGjBA42qjhtddeEyKooLSZyMhIIyMjNg6WlJSwdUBzc/PDhw+3u/Lo0aOOjo4AYGRkFBIS8uDBA9Vf3bp1Sy6XDxkyZPLkDQAokaC/P548ib+2/uvdd98FgH/+859a1xASgkFBiIihoXj0KJ47h9evY1kZ1tV1fP2PP/5oYGAgFouTkpK0vqmKy5cvi0Qic3Pz//3vf2ouE5aPhZiQkGBpaQkA48aNy8vLY1FQZ2fnutZ3U1BQMKt1PdHb2/v69esd1tPc3Bwf/9DPDw0MWmI2I0eiXI5hYYiIX3yB+/ZhdTUiog7/8j0aNk3Zv3+/1jWsWIHx8bh/PwYH/7wKxP6YmeGsWUFjxozx9fV95ZVXFi9evHz5cvZRX62vACviSy+99MQKhYqFiDk5OSNGjACAQYMGpaamfvzxx5cvX0bEpqamiIiIfv36AYClpWVERMQjAcGWsjKUy9HZGQHwvffwhRfw4kUMDcWwMGSfBPah7HvMnDkTAI4fP651DWx6FhKCS5finDno44OjRqG9PZqYIAC6u09vF+ccOnSojY0N6wIaGhp0Hw3T0tJEIpFUKr17925n12ggFiLevXt3ypQpbBw8dOgQIl66dGn8+PHsDfj7+6vvHh+nqQmPHMHvvsNvvsG33sLgYAwLw9WrcdMmgQlgvQ+2nKJdbO/WLdy4EXftQkQsLsbt29tf8PAhlpTcunr16tmzZw8dOvSvf/1r48aN5ubmAHD+/Pm4uDgnJ6e///3vOr+Jlo8HC3N2iGZiIWJDQ8Obb74JAGKx2MvLSywWA8CwYcMSEhK0buWFCxgTg8nJOGhQT+yxWJ7dzZv42Wd6qI3lFOTl5WlasK4OPT0RANes0azg6tWrAcDPz+/UqVMA8NRTT2kXx2pubn7//fdZ5H3r1q1WVlYHOn980FgsRkREhIGBgZOT0+OTdC0oKsKrV/HOHdy0CU+fRlbZ0aO6VKlPFi7EzExMSMDwcD3UZmVlBQBqBpEOUSpxwQIEQBcX1HBUwDt37rCJSmpqqo+PDwB88sknmlWBiIgfffQRALi6ulZXV7u4uACAXC7v7GItxULE5OTkrKyszibpmnLlCgKgq6teKtMzc+fioUP45Zd6EKumpkYsFotEooyMDI0KfvABAqCFBV69qs19//SnP7HMgPj4eAAYOHCgpjOtrKwsExMTkUgUHx//9ttvA4C7u3tjY2Nn12svln558ABFIjQ21nWRlQdsUM7P11Ws3NxcNzc3Y2NjljPj4eERGRn58OHDJxY8fFghEqGBAX73nZa3rqioMDU1FYlEV69eZZO8zzQZ11WZNsuWLTt58qRIJDI2Nr527ZqaIj1FLES0t0cAjWPKXUBMDCKiQoEXL2pfydGjR1m8ZtiwYQsWLGBrGABgZWUVGhqalZXVWcHU1FQzM3Nf3zNbtugU8WOB7tdffz0uLo6t1NV1Fvh6jLCwMABwcXEpLS0dPHiwkPXfHiTWpEkIgKdOdXc7HmPyZIyJwWvXMCpKm+JKpVIul7OnHD8/v6qqKkSsqamJiYmZPv3n0ADrwNqNUOXl5SwKJTwRqjPKy8tNTEwMDAyys7NZjsOXX34ppCDLtBGJRCdOnFi0aBEAeHl5PTEVqgeJtXgxAmBkZHe34zFWrMDgYDx/HqOiUFgy0s/cuXPnhRdeYGum69evZxG+2tpae3t7f3//kydPZmVlyWQyNqNngcDAwEA2c62trX3++ecBYNKkSQ0NDbq/kWXLlgHAG2+8ERsbCwCDBw9+YrWqTJvg4OBjx44BgImJSWZm5hPv1YPE+vBDtLZ+FBZW1d0N+ZmaGiwowBUrsKgI587FdesQAD08MDIShcx909PThwwZAgA2NjYnTpxQvX7s2DE2zWJT4MjIyIqKisjISHd3d/aiSCSaNm2at7c3C2/e1tPCalFRkUQiYRnGo0ePBoCvv/5afZG1a9eyNpSWlrK+c8uWLULu1YPEio09CACvvvpqdzekhZwcHD0an34a2Xrrxx/jsmVoYdGyeGJri6tWtSwGd0h0dLSZmRkb427evNnub3Nzc2Uyma2tLTPJwsIiMDAwPT09LS0tMDCQRQdsbGykUqnwNHMhLF68GACWLFkSGxsbEhJSUlKi5uLi4mKWaZOUlLRgwQK2WCcwH7gHiXXp0iUAcHNz00ttJSUlBQUFBw4c0G4QOXQIpdKWCEhbK+7fx6++wmefbdHLze2HGTNmxMbGtn3wrq+vDwkJYcYEBgaqaUB9ff2+ffsmTZqkmml5enoePHjw3r17LAr94osvatF4NeTl5bEM48dd75ATJ07I5XI23zczM8tV80n6JT1IrHv37rHW656wlZiYaGdn5+rqyh67QkJChEe6m5tx/XoUixEAX365ZUX8cZKTcfFi9PVdyISws7P761//WlBQUFJS4unpyeYiUYJn+z/99JNMJrOxsYHWjJqUlBS25C+wBuEEBAQAwNy5czMyMoqLi58Y3L59+/bAgQM1zcjoQWIh4oABAwDgiUlkalAqlZs3b2a5X2PHjmXZbWwBaubMmQcPHlQT00NEhUIRGHiObRn99NMn3666uvrzzz9vexe2MDdkyJB0wYfzqKitrY2Ojma7YqqqqgCgX79+es+LzM7Otra2Zu1kSCQS9jn09vb28/NbuHBhaGhoWFjYtm3b9u3bx5I9p06dqlFLeopY9+/f9/f3Z9kTZ8+e1aUSaE1LZLMBNmtR/Tva2dnJZLIOt5okJyc7OTmJROKZMws1bQK7i7GxsaOj49ixYzVdsekQ1oE9MVlXC+rq6qZPn+7m5ubo6NjWsA5xcnKSSqUCh04VPUKs69evM6XMzc379es3duzYmJgY9V3L49y4cWPUqFEAIJVKv/32W/ZiQkICiw+xx66xY8equpbp06fHxMSoTgCIjo5mpxWMHz9eyGaBDmGBxJCQkDt37hw/fvzHH3/Urh6Gl5cXAOglO0899fX15eXlmZmZSUlJcXFxu3btCg8PX7NmTVBQ0Pz58z/88MOKigpN6+x+sQ4fPiyVStm0PTMzc+jQoex37+DgsG7dOoFbMI4cOcJi2SNHjmwbxf7DH/7AarO2tg4NDc3Ozk5KSgoICDAxMWGvOzo6rlmzRnWZ+rm2kGYAwOzZs/fv3w8A/v7+WleFiIGBwWPGTPj3v7mLxYNuFaupad+GDew3GhAQUFxcPGPGDAB47rnn3NzcOutaHqujSSaTsbDQ/Pnz201F6+rqOgxw37p1KzIyksVyAMDU1NTU1HTPnj06viG2GXXEiBF6mXqvX48A+Le/6dio7qH7xFIocNq0R7a2no6Ocrn80qVLqljiyZMnsXXWojpMZ9CgQTKZrN0gpVAo2NTS0NBQTQoHIqanpy9dutTCwoLVZmtru3LlyuLi4tOnTzs5OQFAuD5yYurq6sRisUQiuXPnju5T7927EQB//3vd29UNdJNYP/yAgwYhADo4NFy8+HVUFBubvLy82oXsqqqqIiMj2eSpbQfW3NycmprKtlwPGDDg9OnTQm5bV1cXHR2tCnBfunQJEZcvXw7621XLNC0oKBgwwM7BYcKtW9ovJFy40BLo7410h1iRkSiRIABOnIiFhfj22+m+vurnN0ql8tSpU/PmzVMdKGBnZ8c2Dk2cOFGL56aUlBTVBqxt27axu+v0plpZsiTt+edvff99nY+PEgB1mXkrFAiAUqle2tXVdLlYpaUtyyIrVmBeHnp4sM0lPwrbI1dRUcFODDMyMpJKpQsXLtT04fFx2PEnU6dO1bEexttvIwB+8QUGBCAA7typU22WlgiACoVemtaldO2RxuXlYGYG0dHQ1AS2tjBhAigUMHgwfPutl7DD2QYOHCiTyVauXDl69Ojs7OygoCDWb+nC8OHDASAvL0/HehjslLz8/J9/0AVPT7h/H+7fh9ZFxV5DF37714YNcPQofP45NDWBjQ3MmAEKBcyeDVeugIZH/onFYvZAl5ubu2nTpmeeeeY///mP1u1ydnaWSCSlpaXtzrDTjuHDAQByc1t+0F3XM2cgPx+uXdO1ni6mq8RqaoLbt2HZMli3Dr7/HiZPhhkzQCaDo0ehNRVJI9ihcHl5eZWVlTdu3Lhx44bWTTMwMHBxcVEqlTdv3tS6EhUqn373O8jIaDlyWjhNTb/4X4kEIiKgshIePNC9aV1KN31foVgMx46BXA5iLRvANlHl5+erftClOXocDYcPB5EI8vPB0hLc3DQ7+P/GDXj2WYiP//mVp5+G+nooKNC9XV1NV4llZAQDBkBUFGzcCDNnAgC0nkKjHSoV9OKEfqdZ69ZBbCzk5cGjRxqU2rcPPDwgMxO2bIHmZli1CvbsAQBYuRIOHNBLu7qWLn1UKCxEfazOImJZWRkADBgwgNng7OysS21bt26F1sNedeT6dXR1xcpKXLsW798XVKSxsTEsLJMleC1ahEVFOGVKS6CBpZ1euoSaL9Z1M137VKj2q3g0wt7e3tzcXKFQWFlZSSSSkpKS+vp61Qqgpui3x/rjH+Ef/wATE7h3D0Qi6NdP3cXl5eXz5s1LSbk8fnxZQICljw9MmgRFRWBrC998A1OnAgC0BnR7E731O6FFIhGbXRUWFjo7O+s49VY9CuilbQMGgLMzpKXB1q0waBAsXQqXL3d85blz5zw8PM6fP29n99S2bTnm5o0TJkBREfj4QEZGi1W9lN4qFrR2M7m5uVr3Nw8fPmSLekOGDDEyMiouLm5sbNRL25Ytg4oKyM+HmhrYvh3c3cHLC3buhNraX1y2c+fOioqKadOmXbhwISpq+2efhSBCYCCcOgX29nppSPfR3WOx9qxatQoANm3axLZiarqKzPYlT5gwga0jsX2YcXFx+m1kVha+/z5aWbXkyL/44trg4GDVHuKHDx+Gh4fn5OSMGzcOAMzNzQ8eVLe9uBfRi8Xavn07ALz55psREREAEKTJ8TRxcXFsX/LIkSOLi4vZhlKW2c3yanQ85qQdtbUYHY2+vvWWli1BO29v7927d9fV1f33v/+1trYGgOHDh1/V7mCGHkkvFuv06dMAMHHixBs3bkRFRV0R9rUNbfclz5kzp6ioaM6cOQAgFou9vb2ZbdC6BUPIzkyNuHr1alBQkGp/vYWFhaol1Z1t2+id9GKxiouLAcDe3l54kXb7krOysp555hkAkEql7DzV+vr6DhMDhRzdIRxV+mH//v3Hjx8vk8mEnIHYu+jFYimVSpb5+dZbbwkZRNrtS96/fz/bRzBu3Lj8/Px2F7Od72yQgtad7+rPV9GCsrKyvvq1e71YLEQsKChgQ4lIJPL19d2/f399fX2HV6r2Snh4eLBdyMyYgIAANb1RTU1NVFSU6ixMkUg0ZcqUb775Ri8nKfRterdYiJiZmdnZoRptCQoKAoDAwMDCwkJ2JoKxsXFERITAu7Td+W5sbKzojRlSXUuvF4vRLueYPXa13UPW0NAQFxd37tw5e3t7AHBwcNBib9a9e/e++OKLDRs26Lv5fZA+IpaKtl0LtCYGsimU6msQfH19eewCJdrS18RiVFdXb9u2re3Od3YYq0gkWrVqFX1/YhfQN8VSodpf7+PjY2lpGRsb290t+rWg7svG+wxVVVXV1dVPPfUU23JNdAG/CrGIrqcXZzcQPRkSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4AKJRXCBxCK4QGIRXCCxCC6QWAQXSCyCCyQWwQUSi+ACiUVwgcQiuEBiEVwgsQgukFgEF0gsggskFsEFEovgAolFcIHEIrhAYhFcILEILpBYBBdILIILJBbBBRKL4ML/Aa0nc0iKFdeRAAACPHpUWHRyZGtpdFBLTCByZGtpdCAyMDIwLjA5LjEAAHice79v7T0GIOABYkYGCJAHYmUgbmBkY0gAiTOzOWgAaWYWNocMEM3MiMSAyjBAaA4IzcTOAFbAxIhbKwdEhgm3oRiGsENoZrhKhADMFjTbYAowFWJaipPBDQwaRqYMJibmBGaWDCYWVgVWNg0mVnYFdg4FDs4ETq4MJi7uBG6eBBbeBF6+DCY+fgV+AQUBwQwmQaEEIeEMJmGRBBHRDCZRsQQx8QwmcYkECUkFSakMJinpBGmZDCYZ2QRZOaA2xgRRgQQ5yQQejgwmCaAWVjZGPl4WZiZWTg4ebi42QSFhEVEBVjFREQlxNilpGVk5SXFYnDHIL8grsAtmNjsA4ixjnLKfW0oIzPafJ3pgob0vmM2zLO9AZJgmmO0nUHPgR9+U/SA2a8+qAxcqJMHsw1EXDkxmPwxmqzluPLDsUJI9WM3RuwceG+8Es3mtmQ/e2qUGZj+ZL3pQY9M5MHvSUp6DFxMcHEDsqRkvD7TtsQSzLxUZHEiSK9oHYmteW7d/h44P2PzOmzb7apYx2oHYniWz7BnL74HVnPHYal+9+ytYjfIaYwfW43JgN8/3rHe473QcLB53v9DBPWjSXhB74XUJh7Vbf4HNeVMt77DE/B/YPQ3zahw+J4mB3XD3yHSHCYxdYPGc5ccdPhVWgtnFO+44XDbYD7a30ZfNUS/4C5jtsk3YcZq/C1jNQV1Ox5owdrA5nyseOZz4xQtmiwEA5NqeTYZVZ4EAAAIielRYdE1PTCByZGtpdCAyMDIwLjA5LjEAAHicnVXNztQwDLz3KfICG8U/ieMzywnxIXHgHbjz/mKy2XqLBBLrqqomdT0d/yVHWdf3+5efv0pcfD+OIlSkl9L+ert7+cGttWN93yqLToAb16na9jtYW/lU/kVxvRfLjSr1IZuFJ88cC1cRe2iRys2SWqQaT998Q7tnWVxmf8Y22six9Crsy/fWanfvOZZROxFtLZ3FLizf3tHSxXn7ztmvNfp4R4tLW5UuVFVHMrsT9aWn7+gkORav0qlvLYM02XWzmjddvgLfP/rljexaZd/Tw9UbU3YCrD/6/rbmcmh2GmU84gCLuSV7t1XChrB9iceV5f/7BZXhNmzzqWhuAlav0d5fqDp5rndRmdlMd551tlzvokt87v0F09iH5bRglzKXnZdmlKs0IpI5nzOt0y3Lor6nEdmdI9e7Ky9q/FSl2RppNd3nByEvZ2zvsgxMz7nXuWkyu6MipX3XSEySLLOKy3Ma1YxzLI6IuG1fGyO310FLt31+cCXSZL8YKmOyWRibRIYFTcaP51oAyeO5FkAaFqAeFqARFiALCxYzLEAeCy/UzgUQ0ekDRKEAaB1CdP6HQgEQhQIgCgVAZLGwQjM+m4VCAdCq27YAraNhW4CYw8KFQwEQa1i0cA9LLxwKgDhyAMSRAyD2sHiRyAGQ0CWeVxWg4BUPvnn9Z6XmxdZfIXwt5fPH/fgNWOChGq400VMAAAFrelRYdFNNSUxFUyByZGtpdCAyMDIwLjA5LjEAAHicJVI5bgQxDPtKyl3AI+g+MEi1ffII95sP5PGRnJaiSJH2a9Pe+/F6fH4/vzbvn735uTd9bXrvdwO032++Dqvhj98HAotGxboYUqVs3RcBmcsgnJzaCINIRK1LgDGQGhIIzsxhuVodpCRtzbqjD8dAuHp2IVgdaQcjwhySsXgckknxQsi0SDmkEpRFoOojHMClyIuhkGkYCVGovAQQrcaqQIxMe8lJkw6HkY6wG3HWiRE211+T2lX1hBUfica6BrM5CYFSlbV3id2J102t5n1vz1TU8EBKzidLUUWuuyvEkNOJJrZjV9IdxYlrHjJI98g+OhjUAWdLMsnbTLPGoxFtxQlT6RhHR4OiGxCtfodbIZTbklole3B7J+qdFqn4f0aH7Dw8ThKiPbsTpKbrCRHRN6+7em86CveUQ7GYd2EgUm+ZaIfog/szdCmynr9/FkV/X3tI/vcAAAAASUVORK5CYII="" alt=""Mol""/>",8.0,0.5932312607765198,3.250153064727783,2.6802754402160645,0,5,410.14912381600004,0.043478260869565216,-4.46,177.116339648408,0,0,0,1,2,3,5,0,0,7,2,5,0.8711190476190477
