smiles,kinase,dimension0,dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49,dimension50,dimension51,dimension52,dimension53,dimension54,dimension55,dimension56,dimension57,dimension58,dimension59,dimension60,dimension61,dimension62,dimension63,dimension64,dimension65,dimension66,dimension67,dimension68,dimension69,dimension70,dimension71,dimension72,dimension73,dimension74,dimension75,dimension76,dimension77,dimension78,dimension79,dimension80,dimension81,dimension82,dimension83,dimension84,dimension85,dimension86,dimension87,dimension88,dimension89,dimension90,dimension91,dimension92,dimension93,dimension94,dimension95,dimension96,dimension97,dimension98,dimension99,dimension100,dimension101,dimension102,dimension103,dimension104,dimension105,dimension106,dimension107,dimension108,dimension109,dimension110,dimension111,dimension112,dimension113,dimension114,dimension115,dimension116,dimension117,dimension118,dimension119,dimension120,dimension121,dimension122,dimension123,dimension124,dimension125,dimension126,dimension127,dimension128,dimension129,dimension130,dimension131,dimension132,dimension133,dimension134,dimension135,dimension136,dimension137,dimension138,dimension139,dimension140,dimension141,dimension142,dimension143,dimension144,dimension145,dimension146,dimension147,dimension148,dimension149,dimension150,dimension151,dimension152,dimension153,dimension154,dimension155,dimension156,dimension157,dimension158,dimension159,dimension160,dimension161,dimension162,dimension163,dimension164,dimension165,dimension166,dimension167,dimension168,dimension169,dimension170,dimension171,dimension172,dimension173,dimension174,dimension175,dimension176,dimension177,dimension178,dimension179,dimension180,dimension181,dimension182,dimension183,dimension184,dimension185,dimension186,dimension187,dimension188,dimension189,dimension190,dimension191,dimension192,dimension193,dimension194,dimension195
C(NC(C(C1c2ccccc2S(C)c2ccccc2C(-c2ccccn2)(C)O)C)C(=O)NC)c1,0.769364016,2.037434372,-1.919440032,1.142996407,0.758958415,1.048202824,-2.113096912,-3.122573534,1.546699875,-2.336317641,-0.823581804,2.730840255,-0.607479696,-3.04912117,0.098890718,2.922796195,1.360434132,0.379754171,1.524549978,0.541736157,-0.083083212,-3.364717375,1.044465285,1.509005632,2.803238696,-0.581850313,-3.099740067,-1.159499927,-2.374178419,-0.044232415,1.041845637,-2.186952044,-0.808940214,3.166841052,-1.914878543,-1.523008559,1.12474544,0.10872389,1.722054892,0.352242614,-2.380953807,-2.330912987,0.974776654,-0.83177478,-0.385090678,-2.075073809,0.393669033,1.378381379,3.125965625,3.283172088,1.449989567,1.516499232,-1.846853121,1.890008483,-1.143482862,1.553590068,-1.112068489,-1.566493525,-3.447049373,-2.846550314,-2.334127244,2.550282028,-1.600469036,-1.334903152,1.557123206,0.339130324,-1.492706949,1.920256982,0.396515057,2.457417348,-2.332404529,-2.341495656,2.703477735,0.061723513,-2.354459655,2.024826944,-1.251941144,2.290896282,-1.714748403,2.395444511,-3.785458635,-0.894696628,0.54125384,0.592077927,-2.239213181,0.279649448,2.376677715,1.557139447,1.102811311,0.346974745,1.699030928,2.135570726,2.531313101,-2.8506435,1.004618182,2.853579898,-1.230079748,2.885118524,-3.711203387,0.383739453,2.811274611,-1.423800398,-0.219936808,-3.147538063,2.641188216,2.33025573,0.029942753,1.672886789,2.700362521,-1.93829323,-2.264817508,-2.437479139,-2.672219978,0.023720403,-1.322445843,-0.28187982,-3.521923483,-3.343157635,2.962049853,3.029024758,-1.619319502,0.001557218,-2.368736843,0.430352086,-0.345489754,-3.230579833,2.191562005,-2.178461313,-3.063984099,0.913633412,1.344413324,-3.596813596,-2.248465239,-0.770249639,-2.830153087,0.678847792,0.184453403,-0.218546703,2.075843783,-3.069343447,0.824741214,-1.861426802,-0.330469329,-1.400667457,-3.290870786,0.648851752,1.382768421,-2.004843673,2.448090107,-2.321059982,-1.26792969,-1.282402316,-0.062351887,0.750261443,2.343234724,1.49589825,0.875621965,-1.789665104,-1.489233227,-0.48284693,-3.782051653,2.65061463,-0.063113409,2.374671597,-0.282509423,-2.330675235,-2.021989026,2.119221156,-1.114563622,-1.998699641,-1.60386115,-3.748795927,2.703262631,2.794613365,-1.833453958,-1.588421427,1.627750001,-3.288989976,-0.323331838,-3.773934348,0.654973555,1.155687515,2.153687851,-0.915053686,-0.78622598,1.157791514,-1.519377183,1.99216456,-2.618149554,1.192198471,-2.988882112,-0.257710398,-3.740846407,0.389907322,-2.082960512,-0.795826873,1.916319359
C[C@@H](C)c(c1C(c(=O)n1-c1cccc(C)c1)C(F)c1CC(=O)[C@H](C)C)C1,0.760857143,2.41641592,1.526126487,2.400139906,0.049307014,-0.848960269,2.027397044,-2.612397271,2.29047875,-2.259756073,-3.393141845,-1.637312415,0.066941616,-3.644965025,-1.031735344,2.930340047,-0.618403182,-3.403095606,1.509754988,2.679392324,-1.775656379,1.098682745,-3.787186399,2.856451776,-0.249264294,-0.457053754,3.022091405,-0.045789347,0.806188569,0.487892707,-2.957978798,-0.51002998,-0.888733869,-1.297218539,-3.76479339,1.878085967,-0.488358973,-3.575244078,-1.075825264,-0.30571505,-0.808951126,2.191119648,-0.917032384,0.846876135,2.68578864,-2.798117588,-1.89364377,2.537165778,2.428683223,0.88553444,0.544175308,-3.724367814,-2.103530976,-2.024793883,2.666546071,1.242775805,-1.856828762,-2.361588812,-2.770629861,-1.576751005,-0.59698494,0.053961698,-0.273040878,2.571767737,-3.159163044,1.761770158,-0.644123233,-2.206805039,-0.883988737,-1.47200777,-1.103007986,1.240256817,-1.880763531,-0.403850973,-2.364199058,2.565379744,-0.318696446,0.165322126,0.691118511,-3.378674134,-0.892681761,-1.869780292,-0.172410352,1.771289027,-2.04686468,-3.137016259,0.702932762,-0.237037148,-2.45374775,-1.946701807,-2.061352442,-2.454745621,3.16172396,-1.975912411,2.04050965,-3.425781729,1.921505739,2.27891958,-0.544026842,2.751756351,1.792564746,0.062304546,-2.115220927,-3.231270134,1.955760184,0.593347628,1.975746944,-2.825847576,-1.081450098,-2.801529968,-3.663041355,-1.433905962,-2.577883673,-0.001689671,2.26293134,-0.225081006,2.673575327,1.601783816,-2.889292604,3.200568243,-3.087239754,2.416573105,-2.986964179,1.373587417,1.146657232,1.032101567,-2.304094411,3.07396438,2.250040741,-0.789727985,-2.949119277,1.878364235,-1.646993592,1.068012822,3.233337824,0.259843682,1.734370088,2.022080402,2.101250009,-2.434358548,-0.875107777,-3.19708495,-0.80217852,-2.006206676,0.671793287,-1.557383175,1.377823132,0.885832005,-0.060936693,0.509900602,2.686884428,1.278620494,1.495527607,0.487203605,2.148696293,0.651075479,1.116059558,0.896726778,-2.266077464,0.047276757,-1.260427221,0.645435251,-1.611938808,-1.412537103,-0.745053304,2.202864736,2.433313772,0.129581704,-1.601962286,1.13078083,1.196681747,-2.93631881,-1.423900619,0.542650305,-1.989425796,-1.82476075,0.909565265,0.038007692,-1.459206795,0.104507028,2.76081735,0.465108174,1.317386337,2.291968578,2.713737581,1.052971931,2.96157353,2.049642987,1.324231725,2.260038455,-3.457828111,-0.992623334,-1.130615738,-2.108126096,-1.833554452,-3.360097093,1.24014589
C(N(C)C(Nc1ccc(C(=O)C(C)C(F)S)c(c1Cl)c1cc(OC)ccc1)S(C)=O)=O,0.760609364,-3.75647335,-3.768106235,-0.963136733,0.636776672,-3.617321065,1.077354222,0.113740883,3.135832821,0.855632679,-3.614916787,3.17433761,1.058663624,-2.068294794,2.711939693,2.54121461,-3.628041283,-2.974451582,0.06826411,-0.4749822,-0.984761788,0.517254648,2.003178266,2.153189559,0.153984618,-1.825339121,-1.339740516,-2.781147282,2.006499308,0.026807314,1.155273297,-2.08950752,1.124643865,0.396533021,3.123592373,0.028770066,-1.784762018,3.165278243,-2.077673697,-2.252289643,-3.417910122,1.998021923,-0.857993182,-3.271170028,-1.809158849,1.63017422,1.891220303,2.158201816,0.608934122,-0.976423042,1.675793637,-1.225570869,-1.930443348,3.1918209,-2.785145254,-3.310786172,2.527353157,1.711885535,-1.556823961,-1.334537233,-3.033088074,0.777654381,-0.972186468,1.216554467,0.537540705,-0.823719317,2.602004884,-0.205740467,-1.455231514,-0.080063825,1.707274011,3.156592045,-1.133234112,-3.37917956,-0.424996924,-1.673706197,2.815390561,-1.184837223,2.65275394,2.060344279,-0.309828206,-0.575271054,0.245212548,0.686573118,2.999688422,0.163467603,-2.458647048,-2.081881699,-1.988253823,2.342707,1.44870581,2.426875987,1.966306631,-2.506446263,-3.064795503,-1.408354609,-0.046702361,2.99509381,-3.218603991,-3.048406169,1.294820564,-0.690467258,0.412975428,1.193033892,2.283109567,-1.495215888,-0.732452496,-0.55150391,2.436906736,1.895910315,2.898806139,0.021177361,2.727643385,2.253854752,2.558340701,0.29911754,-1.970251233,-2.859614285,1.317343509,0.308681068,0.956526809,0.521652529,-0.124933174,0.875059264,2.560825733,0.743369344,-2.50738684,-1.886665855,-2.373096442,0.655440835,-0.426267282,0.701091264,3.059408749,-2.995667994,-0.766987326,-2.583654252,-2.745096571,-0.615448052,-3.77744261,-3.02504294,0.880054514,-2.531802757,0.359150981,2.582163485,-1.334629833,2.303682397,-1.866795639,-1.452266065,0.564602695,-1.869358814,0.325815829,-2.482349687,0.780453335,1.520478237,-2.166023916,2.936442619,-0.764453041,1.4603303,3.188698431,2.346142029,-3.457705103,-2.988306224,-2.822889903,-1.125802916,2.124007229,-0.951959933,-1.738362224,1.646259681,1.311257381,0.661662521,2.067818453,-1.305462963,2.23747681,2.747856285,0.143698517,3.08434679,3.040388311,0.097410009,2.416939689,2.14737639,2.488729492,-3.323112256,0.680997202,-0.914779139,1.317394447,0.382055803,-3.160902173,0.104980731,0.989889801,2.143673013,2.678646931,-3.474273659,-0.180936189,0.133715644,2.805241102,1.727470069,-0.502951112
CC(ccc(C)nc2c(C1CCCCl)c(-cc(C)c2)[nH]2)N2c(C(=O)NC)c1,0.753263425,2.323262995,-2.639489145,-1.447615855,2.790382742,-1.549070582,2.184534893,1.17248287,-3.013771758,-0.332661644,-3.538468359,2.733767147,-3.199657879,-2.213076457,-1.876045955,0.648324816,-3.29270274,1.517161552,2.60625389,-2.986269812,-0.124255089,-3.012844875,2.889373472,-1.199526994,2.107451696,-3.578166192,1.471092235,-1.535584897,-0.054898723,-0.068413917,2.901236973,1.141842614,-1.70346234,-2.054108162,-3.094532314,3.120531066,-3.320807739,1.133560188,-2.409193728,0.101634567,1.296832108,-1.679433927,-3.182598553,2.983890647,-1.14180091,1.351522974,-0.613606306,0.405308179,1.284205109,-0.553365631,-0.335260764,-1.160068315,-0.593409155,2.872486247,1.911360043,-2.250611042,-1.816993577,-0.985152972,3.050708046,1.995744974,-2.803901857,-3.718682095,2.37367319,0.062620556,-1.240747983,3.15029986,-0.792351284,0.043888206,-2.055070807,3.297917995,-2.874922001,1.069485813,-3.157342382,-2.865660007,-2.973716097,1.965764895,-1.151526994,2.882547502,1.961356195,-2.175306081,-2.098298073,2.093717474,-2.064388425,0.890847932,-3.113273985,1.843428729,-1.906560725,-2.785405381,0.696065733,-2.949271396,-1.244612288,-2.416537646,2.882490314,2.289156922,-2.532050424,2.773992537,-3.092089026,-2.85851121,-0.096332261,1.262378761,1.740933323,1.871097062,-3.76871199,0.008598721,0.847021174,2.126699682,-2.105068098,1.74651499,-3.71240169,-0.342763381,-1.614072933,1.428876004,2.852979124,-2.243183538,0.245538886,-3.670739576,-1.279659657,2.979453382,2.22101908,1.625347537,2.979128719,-0.42878875,-1.509721302,2.375309517,0.409204403,-2.82814386,-2.899752634,-2.239672425,-3.428740751,-2.868548268,-0.537922567,1.346802411,-3.744773427,0.865509789,2.082460939,0.957516991,1.14947491,-1.968826117,1.290655128,0.860435648,-2.735595563,-1.135834497,0.111859244,0.161978954,-2.551776482,1.558718131,-3.470202888,-0.519507866,-2.634688067,-0.455349034,-3.312222788,-1.36014374,2.468924599,0.212380819,-0.389455657,-1.472066683,-1.625117291,3.114685598,3.026135737,2.645912496,-0.140407616,-2.168620092,-0.764982332,1.034635318,-3.465187582,-1.766156234,-2.781102834,-0.92967084,1.552963556,0.056362178,-0.146986628,-2.859089499,0.836182469,-1.556053568,2.157514729,-2.096629238,-1.174872624,0.521595632,-3.77790818,-0.221348863,1.154160513,3.165739369,1.054876162,-3.444916848,1.144708418,-0.470498438,-3.469996145,0.815282463,2.288013634,-0.470826389,0.781953656,-1.511799579,1.09124367,2.41995662,-2.50419515,-0.906013401,-2.334155723
Clc1ccc2c(C(=O)N(C(C)c3ccc(C)nc3)C(=O)SC2=O)nc(=O)c(C)c1Cl,0.747304216,0.796427809,2.941669558,-3.350569747,3.117105982,-2.30650602,0.343241436,1.961078555,0.294244634,-0.052125323,3.182580091,-0.478126972,-0.05857842,-0.140137289,-0.156192047,2.012384853,-0.077349715,0.871719731,2.107693653,3.052328183,0.901735095,2.445659724,-2.079633542,-2.573374536,-1.620091724,2.393879451,-3.734641248,2.42617672,1.916729496,1.626089804,-1.230279978,0.221252262,1.81325355,1.654035601,1.774437644,-1.802178054,-0.523154928,-0.045423037,2.785628148,1.124816859,1.085330442,-1.485202516,-2.942943031,-0.313522731,2.208192407,-0.529802816,0.256749618,2.086050201,-0.357904762,-1.162390233,-2.593440921,1.61308425,2.811000483,2.934958969,-0.417204462,-1.752642144,-1.556505831,1.405958423,0.847015657,2.122401097,-1.719465788,-0.465180019,1.36125752,-3.006167729,1.016541775,1.274117224,-0.724034738,-0.783094572,1.540950075,-0.657467066,-2.482615084,-0.864845448,-0.646993827,-2.901170064,-1.629114691,-3.025976061,2.644049385,2.529459825,0.721836132,-3.460117157,-0.240730608,2.619540931,-2.084035818,2.898018917,-1.574246424,0.823085824,-2.93283393,0.755611833,-0.233765366,2.641695649,-0.67371378,2.358114827,1.125180445,1.557711374,-2.203187378,1.260043966,-2.175857424,-0.309758854,-0.238540914,0.02105083,-1.816465207,-2.803468332,-3.408750097,0.750069888,2.594006258,3.180837304,1.345858566,-2.918507651,-3.174275676,1.583186846,-2.464860121,-3.045352719,-0.086928376,2.827597643,0.439561238,-0.889307463,-0.37171255,-0.476488006,1.242408607,-3.111244395,3.114403299,-3.362970069,2.146632114,-2.996758838,1.150216804,0.236313851,-3.207058755,-0.290198719,-3.165802455,1.346206111,-2.364091421,0.306688212,-1.935227818,2.502426108,0.554626957,-2.409312707,2.712698219,-1.864065928,0.815247477,2.642185326,-3.471355319,2.727313477,-2.233298181,0.327522862,0.776563845,0.673531429,-3.647694302,-2.781598099,2.577135209,0.122906488,-0.961952392,-3.44040402,-2.843544652,1.996072107,-3.24134069,-2.434140827,-2.641729572,-3.133534043,1.201859913,2.790791976,-2.320649122,-2.380902413,-3.528815733,-2.548147845,-2.874546353,-1.607267,-2.759119498,2.06607716,-2.662355155,2.804342655,-0.990910881,0.297766718,3.233829197,2.104138868,-0.924298394,-1.905001096,-0.696529456,2.436837425,0.124591115,1.757166264,0.840286704,0.396113732,-0.818182256,0.488594768,0.234833473,-0.594092304,0.377357535,-2.523435208,-2.724652691,-1.406029608,1.820067804,1.847273946,-0.568766932,2.662436674,-0.242452502,0.741317663,0.277364394
C(=C)c1cccc(Sc2ccc(OC3=SC(C(N)=O)c(C)n[nH]3)cc2C#N)c1,0.745877395,-1.352584441,0.246823278,-3.293588624,1.21025166,3.087413482,-1.588737282,-0.96304697,-0.178615922,-1.006743823,3.082817343,-2.778729426,3.163892814,-2.445676534,0.00857456,-0.617344874,0.151674738,-0.789385298,2.759022946,1.340444676,-1.091687597,1.28590216,3.277444265,-2.251907653,2.851910467,-2.3014716,1.356636173,-0.89754193,0.965853691,-0.657009371,-2.719094414,2.995001774,-2.801705773,1.648680718,0.357625003,1.44126727,1.089382879,-1.66644286,0.591574492,2.624750488,-3.671587563,-1.854798702,1.65029461,-0.03908631,-1.478601325,-1.394983573,-0.465663779,1.046182647,0.316865489,-1.929147269,2.386773231,-0.440325686,0.267225082,1.646280482,-0.76069249,-3.448316654,-1.095862202,0.087221933,1.887970215,2.549318552,-3.167293498,0.232832975,-3.032433413,-3.385266892,2.054892928,0.077278018,0.060523136,0.279761641,-1.610080056,1.987962674,3.005770988,-3.626076705,-1.363703124,1.120005285,-1.155151392,-2.482292401,2.407597952,2.961065881,1.962642805,1.928842881,1.04556466,-1.621610607,-2.622480371,-1.810591751,-2.723073938,1.311091363,2.440288583,-1.745478166,-2.160231346,2.414148951,-2.923087077,0.890698441,-1.381643892,-1.394838773,-1.37795056,0.401404314,-3.201619408,2.086644575,-2.97550546,-2.151773306,3.110992895,-1.225049792,-0.590254468,1.864625812,-3.075127079,-0.659779008,2.865885927,-2.854606919,1.410706445,-1.282200672,0.908742188,-0.975924373,-0.604825463,-0.496890924,1.220086638,1.003539499,-2.044746872,-0.122605999,3.197391418,-0.701872837,2.744235707,-0.554366544,-0.315310444,1.980198866,-1.882414126,-2.058563793,-0.37829283,-2.91507552,-0.673183936,0.669442185,-0.156723722,-0.793159509,-2.845184535,-2.132398285,-3.30582706,-2.925220087,-0.315010912,1.294188086,-1.096158895,0.693130561,2.683570981,3.12857513,2.538363585,1.590302659,-0.215051849,0.999181082,1.360269829,2.498026783,-1.738914765,0.133796829,-3.081485768,-0.707386375,-0.806753854,1.448012789,-0.043076528,-2.460447795,1.678705617,-3.743966697,1.313282631,-2.849446697,2.56102518,2.140067425,1.081913335,-2.754689157,1.235895447,-1.866201703,-1.694188952,0.233618445,-1.792353578,-0.057674308,2.300675014,0.91123297,-2.916359087,-3.677233392,-0.231161625,-3.592645226,-2.147939393,1.699562042,2.606677853,1.891610863,0.478147076,-0.760232159,-1.079072746,1.44359612,-1.498045484,-1.948295704,0.855616061,-3.235730269,2.062970433,0.05423718,1.577073945,2.79779904,-2.110830525,-1.401681709,-2.214667002,0.581140096,0.292948401
C(=C)c1cccc(Sc2ccc(OC3=SC(C(N)=O)c(C)n[nH]3)cc2C#N)c1,0.745877395,-1.352584441,0.246823278,-3.293588624,1.21025166,3.087413482,-1.588737282,-0.96304697,-0.178615922,-1.006743823,3.082817343,-2.778729426,3.163892814,-2.445676534,0.00857456,-0.617344874,0.151674738,-0.789385298,2.759022946,1.340444676,-1.091687597,1.28590216,3.277444265,-2.251907653,2.851910467,-2.3014716,1.356636173,-0.89754193,0.965853691,-0.657009371,-2.719094414,2.995001774,-2.801705773,1.648680718,0.357625003,1.44126727,1.089382879,-1.66644286,0.591574492,2.624750488,-3.671587563,-1.854798702,1.65029461,-0.03908631,-1.478601325,-1.394983573,-0.465663779,1.046182647,0.316865489,-1.929147269,2.386773231,-0.440325686,0.267225082,1.646280482,-0.76069249,-3.448316654,-1.095862202,0.087221933,1.887970215,2.549318552,-3.167293498,0.232832975,-3.032433413,-3.385266892,2.054892928,0.077278018,0.060523136,0.279761641,-1.610080056,1.987962674,3.005770988,-3.626076705,-1.363703124,1.120005285,-1.155151392,-2.482292401,2.407597952,2.961065881,1.962642805,1.928842881,1.04556466,-1.621610607,-2.622480371,-1.810591751,-2.723073938,1.311091363,2.440288583,-1.745478166,-2.160231346,2.414148951,-2.923087077,0.890698441,-1.381643892,-1.394838773,-1.37795056,0.401404314,-3.201619408,2.086644575,-2.97550546,-2.151773306,3.110992895,-1.225049792,-0.590254468,1.864625812,-3.075127079,-0.659779008,2.865885927,-2.854606919,1.410706445,-1.282200672,0.908742188,-0.975924373,-0.604825463,-0.496890924,1.220086638,1.003539499,-2.044746872,-0.122605999,3.197391418,-0.701872837,2.744235707,-0.554366544,-0.315310444,1.980198866,-1.882414126,-2.058563793,-0.37829283,-2.91507552,-0.673183936,0.669442185,-0.156723722,-0.793159509,-2.845184535,-2.132398285,-3.30582706,-2.925220087,-0.315010912,1.294188086,-1.096158895,0.693130561,2.683570981,3.12857513,2.538363585,1.590302659,-0.215051849,0.999181082,1.360269829,2.498026783,-1.738914765,0.133796829,-3.081485768,-0.707386375,-0.806753854,1.448012789,-0.043076528,-2.460447795,1.678705617,-3.743966697,1.313282631,-2.849446697,2.56102518,2.140067425,1.081913335,-2.754689157,1.235895447,-1.866201703,-1.694188952,0.233618445,-1.792353578,-0.057674308,2.300675014,0.91123297,-2.916359087,-3.677233392,-0.231161625,-3.592645226,-2.147939393,1.699562042,2.606677853,1.891610863,0.478147076,-0.760232159,-1.079072746,1.44359612,-1.498045484,-1.948295704,0.855616061,-3.235730269,2.062970433,0.05423718,1.577073945,2.79779904,-2.110830525,-1.401681709,-2.214667002,0.581140096,0.292948401
C[C@](C)CC(N(C(O)c(nc2cccc(c2)o2)ccccc2=C)NC[C@H]1C)C1,0.73947619,-1.687082087,-3.19019178,0.066980139,0.734607569,-2.294337957,2.274775467,-0.787829455,1.672106909,2.036042594,-3.349831174,0.600846795,1.272230459,-0.590177643,0.910403971,-0.039918309,-2.399581913,1.725237668,-0.40455232,-0.187797687,0.862981221,-2.132686743,1.461058553,-0.763405331,1.472120886,-0.085269973,2.324786128,-1.849408842,3.265754698,0.266673713,-1.658129316,1.245691522,-0.914547183,0.132539707,1.046717876,-0.058499634,2.579926579,-3.528460344,-3.73188289,0.987063954,-0.483752952,3.126664323,2.843365096,-3.620602512,1.465958765,-3.384207381,-1.69048354,-1.562805544,2.899891932,-1.469846196,1.362061905,-0.854344466,-2.506798832,-1.886042123,-3.594045259,1.255224953,2.439470006,-0.161643916,2.930662112,-3.394659345,3.262603193,-2.623967605,-1.647937422,-3.457721902,3.024836546,-1.504906964,-1.167855555,-2.337170365,1.985009804,3.222860854,-0.592232605,-3.759587621,-0.536370007,-3.47106564,1.760156073,-3.385515596,-2.449673578,1.553509906,0.188528524,-3.224670504,-0.215416038,-0.481600889,2.411908776,1.874806483,3.033486963,0.113833607,-2.492542524,1.927268252,2.68099817,-0.068138316,-2.086184539,-0.69485241,-0.537284431,-1.823422319,1.269255554,-0.056371377,3.299227817,-0.294655997,-2.754849607,0.424551848,-0.055666287,-0.77247612,-1.238992731,-0.954063071,2.254313647,2.635299089,-1.523867832,-2.766369567,-0.010430038,-1.586501385,0.696941925,1.134380538,0.507247683,1.787691162,-1.091590194,-1.29044264,0.858340628,-0.316395624,2.455984235,1.71986301,0.355527194,0.140160719,-2.902404735,1.323956159,1.395889712,-1.183570647,1.459484104,1.130343735,-1.431445897,-1.616725902,1.156202833,-2.750353689,-1.77916521,-2.515656697,1.533067901,-2.272847533,0.3339624,-1.105715038,-3.210840737,2.341106855,-3.666976068,0.944332047,-2.696383129,0.182703434,-3.220344426,2.470077275,0.018918348,3.216605465,-1.433200789,3.185249513,2.213806295,1.313467463,2.510478477,-0.674451948,-3.266539533,2.879245981,2.816392307,2.292165361,-0.974877166,-1.335175515,-3.035112704,-0.496514473,2.038410527,-2.363911787,0.943044462,-3.206552481,-3.081301158,0.849522508,1.427129971,-2.814717721,-0.596638478,0.727446712,-2.103028308,1.684869877,-1.973618545,-0.18003246,-0.386188057,-1.745124173,-0.946426531,2.375678631,-3.153957046,-3.797913626,-2.61644814,-3.724429076,1.164831346,-2.88966379,-0.522437417,2.552729725,-1.692447383,-3.15950445,-0.11896636,2.676486255,1.732395469,0.731356814,-1.578378332,2.113567905,3.001493659
C=CCn1cc(C(=O)C/O)c2c(cn2)C(C#N)C(Cl)c(C)c2cc(F)ccc2c1Cl,0.738642857,-1.726760388,1.959689934,-3.618406737,-0.499216589,0.983991271,-2.821110949,0.642417185,-2.779365998,-2.272078242,2.407848687,3.156972065,0.841105886,2.146374952,-2.507012332,2.4286587,-0.479175225,3.165588864,-1.908004169,3.292524069,-2.918697541,-0.193439123,-3.753897688,0.533888016,-2.610843308,2.214032256,-3.020380771,-3.260087891,2.25254021,-1.554142297,-1.398921941,-3.015884202,2.549021692,-0.64695106,-1.57085107,2.85269036,-1.446563367,2.55856957,-0.392622516,1.081955319,-1.003523108,-2.782660705,-0.849781041,-1.572742686,2.753197984,-1.144132089,-2.711365771,-3.574116487,-1.650457778,1.92949139,3.204697146,-1.754199358,-2.364745961,2.711509782,-3.105651168,-2.423531701,-2.953320101,-1.331803489,-2.731173575,2.859637022,1.743213991,0.857537023,-3.131907507,-0.671130231,1.325387735,0.564002456,-0.540643736,1.512147605,-3.39736284,-0.279379771,2.88513428,-2.71387214,2.333829575,2.009180946,-1.726280797,-2.25729993,0.452195954,-0.239693303,-3.028897226,-3.505868599,-1.064299703,2.933221223,0.415622199,3.27246328,-0.643281312,1.608241106,1.01077827,-2.920549601,3.041584786,-3.221945018,-2.094636471,-0.943133291,-0.903598072,-2.613681736,-2.514208784,-2.249837001,1.03623956,2.658286687,2.732720569,-2.548957128,2.790619565,2.752984309,-3.056054524,2.013937179,1.290363824,-0.523736638,-2.783811487,-1.005421915,-1.567739541,-3.609964711,-2.679169172,-2.394425506,1.04158328,1.839216868,-2.444393875,-1.901909982,3.288014293,1.810509149,-2.522824661,-0.330135298,-1.581946906,2.317036777,0.428820815,-0.40056594,-2.428767914,-2.196813787,-1.279390974,2.168430229,-0.058873052,-1.227685924,0.103413248,-3.392684262,-1.12801293,1.576049913,-1.062553074,0.628845507,0.545331457,-3.011945952,1.374543778,2.02934175,1.843508267,1.427507875,1.58738709,2.892898151,-2.436212311,-0.644462753,0.014677871,-0.394937249,2.762068819,1.957427434,-1.102728726,-3.064354509,1.619448697,-0.825264135,-3.753611248,-0.920062101,1.541265001,2.350620908,-0.638476849,-1.759527871,2.649075091,2.290471225,1.791699844,-2.698503882,-2.262714576,1.69928591,0.948192997,-3.451157195,0.87092125,1.509802374,2.141695695,-2.083143134,-1.728019933,2.518985072,0.407750122,-2.202463311,-1.313384112,-1.941902402,2.341429259,-2.765034976,-3.623493837,2.872423458,2.645747768,0.404322178,-0.726675115,3.155224433,3.088514614,-1.107299844,3.296309435,-0.171210782,-2.505782034,-3.011873218,-1.664566942,2.997128423,3.042076273,0.43364371,-1.794474906
